eventID,year,month,day,LatReloc,LonReloc,depthReloc,mag,LatCat,LonCat,depthCat
texnet2018nudf,2018,7,16,31.37573,-103.48343,4.049,1.2,31.37527,-103.47519,4.306
texnet2018nueb,2018,7,16,31.4005,-103.52454,2.092,1.97,31.40011,-103.5224,2.352
texnet2018nuze,2018,7,16,31.3977,-103.48285,3.325,1.24,31.4102,-103.47838,3.998
texnet2018nvdc,2018,7,16,31.44317,-103.56662,5.671,1.56,31.43688,-103.56749,3.484
texnet2018nvde,2018,7,16,31.44241,-103.56611,5.647,1.64,31.4617,-103.5546,6.466
texnet2018nwer,2018,7,17,31.44319,-103.56819,4.988,1.49,31.44331,-103.57608,3.998
texnet2018nxfw,2018,7,17,31.29991,-103.59797,5.342,1.86,31.30566,-103.58597,7.263
texnet2018nxgj,2018,7,17,30.91337,-103.48296,4.225,1.85,30.90327,-103.48362,3.741
texnet2018nxrv,2018,7,17,30.96249,-103.45508,8.62,1.71,30.96253,-103.44884,8.831
texnet2018nxtr,2018,7,18,30.96146,-103.45435,8.799,1.45,30.97678,-103.45364,8.471
texnet2018nxug,2018,7,18,30.94264,-103.47691,5.271,1.89,30.93958,-103.48199,5.129
texnet2018nxuk,2018,7,18,31.68154,-104.51246,3.858,1.96,31.68182,-104.52446,2.666
texnet2018nyjk,2018,7,18,30.94242,-103.47703,5.407,1.51,30.93957,-103.47771,5.335
texnet2018nypo,2018,7,18,30.9411,-103.47678,5.785,1.45,30.94187,-103.47718,7.648
texnet2018nysy,2018,7,18,30.94182,-103.47668,6.145,1.68,30.92487,-103.47986,4.101
texnet2018nyvv,2018,7,18,30.94032,-103.47671,5.673,2.35,30.9359,-103.48519,4.718
texnet2018nzck,2018,7,18,31.6601,-104.33913,5.638,2.52,31.65436,-104.35297,3.644
texnet2018nzib,2018,7,18,30.9401,-103.47662,5.605,1.63,30.9506,-103.47343,6.157
texnet2018nzox,2018,7,18,30.94049,-103.47662,5.783,1.21,30.93384,-103.47513,4.206
texnet2018nzqg,2018,7,19,30.96052,-103.45566,8.484,1.46,30.94761,-103.47316,7.211
texnet2018nzru,2018,7,19,30.93987,-103.47648,5.744,2.39,30.94049,-103.47771,5.129
texnet2018oacy,2018,7,19,30.94008,-103.4767,5.617,1.65,30.93314,-103.48092,4.923
texnet2018oagl,2018,7,19,30.93904,-103.4766,5.675,2.44,30.94785,-103.47771,6.157
texnet2018oaii,2018,7,19,31.65856,-104.33935,5.811,1.92,31.65619,-104.35726,4.573
texnet2018oanh,2018,7,19,30.93985,-103.47663,5.593,1.77,30.9359,-103.48412,5.335
texnet2018oans,2018,7,19,31.25031,-103.56037,5.859,2.09,31.24684,-103.56399,5.36
texnet2018oape,2018,7,19,30.90873,-103.48295,3.947,1.58,30.91935,-103.47346,6.054
texnet2018oawb,2018,7,19,30.93946,-103.47649,5.737,2.68,30.93314,-103.4852,4.718
texnet2018oayz,2018,7,19,31.53673,-103.45334,7.563,1.85,31.53059,-103.44817,5.849
texnet2018obiw,2018,7,19,30.93938,-103.47657,5.622,1.89,30.93245,-103.48012,5.155
texnet2018obon,2018,7,20,31.34681,-103.4762,5.995,1.36,31.34585,-103.47629,6.569
texnet2018obpc,2018,7,20,30.90987,-103.48343,3.699,1.34,30.89539,-103.48541,1.941
texnet2018obxe,2018,7,20,31.29211,-103.58716,7.917,1.45,31.29256,-103.59428,7.186
texnet2018ocai,2018,7,20,30.9591,-103.45405,9.068,1.31,30.95617,-103.449,9.756
texnet2018ocfa,2018,7,20,30.93908,-103.47658,5.792,1.53,30.94509,-103.48091,6.157
texnet2018ocgl,2018,7,20,31.16345,-103.4019,8.599,2.35,31.17389,-103.39505,7.288
texnet2018ochi,2018,7,20,31.1632,-103.40108,8.651,1.68,31.15276,-103.40793,9.962
texnet2018ochl,2018,7,20,30.96062,-103.45579,8.499,1.33,30.95939,-103.45905,10.116
texnet2018ochr,2018,7,20,30.93868,-103.47666,5.57,2.71,30.93682,-103.48412,4.923
texnet2018ocim,2018,7,20,30.93798,-103.47655,5.46,1.73,30.94601,-103.47343,4.718
texnet2018ocyw,2018,7,20,31.05733,-103.31775,5.336,1.51,31.05725,-103.31584,6.132
texnet2018ocyx,2018,7,20,31.05707,-103.31776,5.347,1.69,31.05493,-103.30461,6.132
texnet2018odej,2018,7,20,30.95806,-103.45566,8.359,1.32,30.97183,-103.45058,7.7
texnet2018odov,2018,7,21,31.403,-103.56322,4.554,1.17,31.42309,-103.56212,3.484
texnet2018odsw,2018,7,21,30.93896,-103.47677,5.521,1.57,30.9359,-103.48092,5.54
texnet2018oeey,2018,7,21,31.37296,-103.46365,4.411,1.87,31.3477,-103.49452,3.484
texnet2018oelw,2018,7,21,30.93872,-103.47657,5.603,1.74,30.93681,-103.47558,5.54
texnet2018oemt,2018,7,21,30.93783,-103.47655,5.445,1.73,30.93957,-103.47664,3.895
texnet2018ofem,2018,7,22,30.93887,-103.47655,5.615,1.82,30.94325,-103.47344,5.952
texnet2018ofsu,2018,7,22,31.37999,-103.4707,4.593,1.6,31.36975,-103.47304,3.689
texnet2018ofwm,2018,7,22,30.93759,-103.47631,5.962,1.55,30.93958,-103.48092,5.437
texnet2018ofyi,2018,7,22,31.12463,-103.51022,4.984,1.38,31.10697,-103.528,6.8
texnet2018ofyw,2018,7,22,31.40262,-103.55479,3.038,1.28,31.41206,-103.55353,3.998
texnet2018ogeu,2018,7,22,30.93847,-103.47665,5.607,1.75,30.94509,-103.47237,7.288
texnet2018ogjr,2018,7,22,30.9576,-103.45534,8.531,1.85,30.95241,-103.4371,9.962
texnet2018ogmn,2018,7,22,31.40818,-103.5773,5.081,1.41,31.40218,-103.57097,4.075
texnet2018ogms,2018,7,22,31.30643,-103.41282,5.384,1.74,31.3072,-103.41948,7.083
texnet2018oguw,2018,7,22,31.40785,-103.55648,8.491,1.33,31.41206,-103.55353,6.774
texnet2018ogws,2018,7,22,30.93871,-103.47654,5.831,1.42,30.93958,-103.48092,4.82
texnet2018ohal,2018,7,23,30.9378,-103.47651,5.919,2.24,30.93222,-103.48306,4.718
texnet2018ohfm,2018,7,23,30.90675,-103.48268,3.746,1.45,30.90373,-103.48201,5.129
texnet2018ohje,2018,7,23,30.93704,-103.47647,5.817,1.56,30.92211,-103.4852,5.335
texnet2018ohma,2018,7,23,31.40276,-103.47042,3.829,1.33,31.401,-103.46872,3.689
texnet2018ohnu,2018,7,23,30.93773,-103.47642,5.894,1.84,30.92487,-103.47879,5.54
texnet2018ohoh,2018,7,23,30.93518,-103.47672,5.535,0.97,30.9488,-103.45782,6.157
texnet2018ohot,2018,7,23,31.39514,-103.4708,2.394,1.58,31.39641,-103.47409,2.25
texnet2018ohrz,2018,7,23,31.53191,-103.25801,5.767,1.8,31.54316,-103.26216,6.054
texnet2018ohtb,2018,7,23,30.90648,-103.48295,3.895,1.83,30.91568,-103.48735,4.718
texnet2018ohtg,2018,7,23,30.93591,-103.47645,5.684,1.4,30.9221,-103.47132,3.792
texnet2018ohxh,2018,7,23,30.93789,-103.47641,5.316,1.56,30.92946,-103.47879,3.278
texnet2018ohyf,2018,7,23,31.30447,-103.41062,4.386,2.62,31.29362,-103.40583,4.589
texnet2018oiay,2018,7,23,30.93699,-103.47643,5.988,2.37,30.94738,-103.46862,7.648
texnet2018oiec,2018,7,23,30.93562,-103.47652,5.629,1.95,30.93773,-103.47451,7.7
texnet2018oiej,2018,7,23,30.93645,-103.47637,5.926,2.01,30.93682,-103.47771,5.643
texnet2018oigw,2018,7,23,30.95629,-103.45393,9.132,1.98,30.96069,-103.44243,8.831
texnet2018oijl,2018,7,23,30.93607,-103.47649,5.981,1.79,30.94578,-103.4737,5.823
texnet2018oijt,2018,7,23,30.9379,-103.4763,5.99,2.04,30.95244,-103.47236,7.494
texnet2018oilu,2018,7,23,30.93656,-103.47647,5.804,1.5,30.93038,-103.47558,6.054
texnet2018oiug,2018,7,24,31.21466,-103.66617,7.617,1.85,31.21162,-103.67889,7.288
texnet2018oizm,2018,7,24,30.95775,-103.45534,8.576,1.79,30.9561,-103.45526,8.831
texnet2018ojbu,2018,7,24,30.95624,-103.45405,9.094,1.62,30.94279,-103.4697,9.191
texnet2018ojcj,2018,7,24,30.93557,-103.47657,5.609,1.93,30.92303,-103.47986,4.923
texnet2018ojew,2018,7,24,30.9341,-103.47653,5.658,1.14,30.92194,-103.47621,6.627
texnet2018ojgt,2018,7,24,30.93318,-103.47649,5.526,1.49,30.92946,-103.47986,5.232
texnet2018ojke,2018,7,24,30.93467,-103.47638,5.698,1.92,30.92579,-103.48734,4.409
texnet2018ojkv,2018,7,24,30.93617,-103.47664,5.966,1.69,30.94049,-103.46917,6.157
texnet2018ojnc,2018,7,24,31.21448,-103.66593,7.624,1.65,31.2137,-103.67541,6.749
texnet2018ojob,2018,7,24,31.21473,-103.66607,7.659,1.63,31.20703,-103.67245,5.437
texnet2018ojro,2018,7,24,31.21404,-103.66572,7.648,1.8,31.21072,-103.66389,7.186
texnet2018ojrx,2018,7,24,31.13754,-103.4916,4.11,1.54,31.14755,-103.48851,3.766
texnet2018ojtb,2018,7,24,30.93572,-103.47655,5.632,1.6,30.9359,-103.48306,4.306
texnet2018ojvu,2018,7,24,31.21353,-103.66564,7.632,1.89,31.22819,-103.65105,8.317
texnet2018okdm,2018,7,24,31.21395,-103.66601,7.656,1.73,31.22727,-103.65533,7.494
texnet2018oked,2018,7,24,31.37083,-103.45894,4.217,1.62,31.37708,-103.44728,4.615
texnet2018okfy,2018,7,24,30.93438,-103.47639,5.631,1.62,30.94141,-103.47664,6.157
texnet2018okpt,2018,7,25,31.21252,-103.66616,7.622,1.99,31.21347,-103.67139,8.214
texnet2018okut,2018,7,25,31.41271,-103.60725,3.593,1.14,31.41389,-103.60721,3.998
texnet2018okxb,2018,7,25,31.21461,-103.66581,7.774,1.83,31.20427,-103.68316,4.615
texnet2018okye,2018,7,25,30.93564,-103.47672,5.603,1.21,30.94328,-103.47087,8.214
texnet2018olai,2018,7,25,30.9379,-103.47655,5.257,1.47,30.93682,-103.48199,5.129
texnet2018olbh,2018,7,25,31.17567,-103.69521,7.528,1.83,31.17575,-103.70669,8.008
texnet2018oldo,2018,7,25,31.41143,-103.60136,6.413,1.42,31.40011,-103.59754,5.026
texnet2018olff,2018,7,25,31.20948,-103.51084,4.533,1.73,31.20983,-103.5139,4.306
texnet2018olke,2018,7,25,31.531,-103.2599,5.813,1.64,31.54038,-103.25034,6.157
texnet2018olqu,2018,7,25,31.2162,-103.66595,7.751,1.78,31.20819,-103.66094,8.137
texnet2018olve,2018,7,25,31.68332,-104.50849,4.224,1.89,31.67999,-104.50517,3.839
texnet2018oojt,2018,7,27,31.15373,-103.28533,5.37,1.83,31.15902,-103.30085,6.157
texnet2018oqkw,2018,7,28,31.31815,-103.46915,5.753,1.78,31.31918,-103.45057,7.288
texnet2018oqqj,2018,7,28,31.3832,-103.49389,3.089,1.56,31.37987,-103.49557,3.175
texnet2018oqrf,2018,7,28,31.3839,-103.4951,3.055,1.38,31.38723,-103.49342,2.969
texnet2018orie,2018,7,28,31.38161,-103.23083,7.014,2.55,31.37694,-103.23183,6.08
texnet2018orrk,2018,7,28,31.38932,-103.54615,3.047,1.78,31.38081,-103.55568,3.175
texnet2018oshs,2018,7,29,31.39168,-103.48225,3.708,2.12,31.37965,-103.5114,3.972
texnet2018osis,2018,7,29,31.39075,-103.47808,2.862,1.32,31.40467,-103.4655,4.512
texnet2018ospo,2018,7,29,31.12369,-103.46901,4.789,2.25,31.12249,-103.47113,4.615
texnet2018otcc,2018,7,29,31.53646,-103.43139,5.28,1.8,31.53863,-103.44682,6.08
texnet2018oucv,2018,7,30,31.54563,-103.63984,4.26,2.04,31.53727,-103.65108,5.257
texnet2018ouem,2018,7,30,31.40231,-103.51295,3.415,1.36,31.4001,-103.51059,3.998
texnet2018oufe,2018,7,30,30.93388,-103.47637,5.705,1.42,30.94604,-103.47184,6.054
texnet2018ovsn,2018,7,31,31.0472,-103.30478,5.166,1.6,31.05057,-103.30756,5.54
texnet2018ovsq,2018,7,31,31.03351,-103.32244,4.135,1.4,31.01547,-103.33893,5.463
texnet2018ovvl,2018,7,31,31.4394,-103.57464,4.568,1.25,31.43228,-103.57715,5.232
texnet2018ovwb,2018,7,31,30.93293,-103.47657,5.59,1.58,30.94507,-103.45527,9.139
texnet2018owci,2018,7,31,31.44002,-103.57564,4.483,1.84,31.43688,-103.58037,3.689
texnet2018owwv,2018,7,31,31.64601,-104.23372,5.698,1.57,31.6452,-104.24364,6.089
texnet2018oxet,2018,7,31,30.93268,-103.47657,5.574,1.76,30.93314,-103.47451,5.952
texnet2018oxfk,2018,7,31,30.93261,-103.47628,5.962,1.84,30.92946,-103.47879,6.157
texnet2018oxqv,2018,8,1,30.95331,-103.45359,9.291,1.35,30.95709,-103.45003,9.756
texnet2018oxti,2018,8,1,31.67807,-104.51105,4.357,2.67,31.67908,-104.5191,2.788
texnet2018oxxb,2018,8,1,31.64576,-104.23505,5.271,1.49,31.63788,-104.2415,5.013
texnet2018oybs,2018,8,1,31.64558,-104.23515,4.251,1.43,31.63605,-104.22863,3.057
texnet2018oydh,2018,8,1,31.39364,-103.48165,2.802,1.32,31.39089,-103.47839,3.792
texnet2018oyfz,2018,8,1,31.64543,-104.23535,4.311,1.65,31.64337,-104.24793,4.524
texnet2018oyid,2018,8,1,31.64575,-104.23375,5.696,1.83,31.64703,-104.25007,3.79
texnet2018ozdm,2018,8,1,31.02879,-103.29794,5.943,1.51,31.03102,-103.29666,6.08
texnet2018ozgw,2018,8,2,31.65999,-104.33892,5.754,2.64,31.65802,-104.35082,3.937
texnet2018ozni,2018,8,2,30.92156,-103.47329,5.637,2.05,30.91705,-103.47399,5.078
texnet2018ozpf,2018,8,2,31.33936,-103.42677,4.287,1.46,31.32904,-103.42669,5.206
texnet2018ozqf,2018,8,2,30.9335,-103.475,6.757,1.39,30.92487,-103.47773,6.054
texnet2018ozyz,2018,8,2,31.14352,-103.4949,5.644,1.48,31.13307,-103.48771,5.18
texnet2018pakf,2018,8,2,30.92993,-103.4768,5.384,2.6,30.92855,-103.48093,5.437
texnet2018palw,2018,8,2,30.93078,-103.47632,5.71,1.47,30.91935,-103.47987,5.335
texnet2018payw,2018,8,2,30.93062,-103.47643,5.721,1.5,30.94048,-103.46276,7.494
texnet2018pbvp,2018,8,3,31.58036,-103.79461,8.556,1.6,31.58398,-103.78772,9.988
texnet2018pbwr,2018,8,3,30.92952,-103.47683,5.545,1.6,30.93773,-103.46917,6.157
texnet2018pbxt,2018,8,3,30.92916,-103.47675,5.437,2.66,30.92579,-103.47772,5.232
texnet2018pbza,2018,8,3,30.93036,-103.47663,5.737,1.31,30.9267,-103.47772,6.157
texnet2018pdfx,2018,8,4,30.92959,-103.47644,5.61,1.57,30.9368,-103.45955,8.831
texnet2018pdwg,2018,8,4,30.92932,-103.47666,5.675,1.74,30.92922,-103.46517,6.132
texnet2018pdyp,2018,8,4,30.92988,-103.47678,5.686,2.88,30.91935,-103.47987,4.101
texnet2018petc,2018,8,5,31.64543,-104.23553,4.3,1.51,31.64703,-104.2415,4.28
texnet2018pfgf,2018,8,5,31.64559,-104.23561,4.373,1.55,31.63788,-104.22863,6.676
texnet2018pfiu,2018,8,5,30.92403,-103.47949,5.495,1.59,30.92854,-103.47879,6.054
texnet2018pfox,2018,8,5,30.92427,-103.47688,5.649,1.43,30.93498,-103.47451,6.877
texnet2018pgfa,2018,8,5,30.94242,-103.47616,6.56,1.83,30.94509,-103.47557,7.391
texnet2018pghc,2018,8,5,31.64522,-104.23357,4.283,1.93,31.64886,-104.23721,4.28
texnet2018pgin,2018,8,5,30.92552,-103.47701,5.589,1.82,30.93405,-103.4649,7.7
texnet2018pglw,2018,8,5,31.64517,-104.2318,5.807,1.71,31.64154,-104.24364,4.328
texnet2018pgqu,2018,8,6,30.94219,-103.4758,6.499,1.88,30.93865,-103.47558,6.054
texnet2018pgwd,2018,8,6,30.94514,-103.47903,6.542,1.62,30.94601,-103.47984,6.157
texnet2018phct,2018,8,6,31.5743,-103.71488,3.914,1.77,31.57536,-103.71296,4.589
texnet2018pitp,2018,8,7,30.92573,-103.47689,5.617,1.61,30.92211,-103.47986,4.923
texnet2018pjlk,2018,8,7,30.92042,-103.4762,6.075,1.36,30.93315,-103.47658,7.803
texnet2018pjlr,2018,8,7,30.9257,-103.47701,5.649,1.51,30.94715,-103.46996,6.08
texnet2018pjmd,2018,8,7,30.92449,-103.47702,5.74,1.8,30.92579,-103.48306,5.129
texnet2018pjuu,2018,8,7,31.64572,-104.23398,5.538,1.66,31.64612,-104.249,3.962
texnet2018pjza,2018,8,7,30.92383,-103.47619,5.953,1.74,30.92946,-103.47772,5.129
texnet2018pkrz,2018,8,8,31.4242,-103.53363,3.949,2,31.42378,-103.54198,4.075
texnet2018plef,2018,8,8,30.9241,-103.47692,5.769,1.55,30.9313,-103.47238,5.129
texnet2018pleh,2018,8,8,30.92188,-103.47726,5.101,2.01,30.91935,-103.482,4.82
texnet2018pllw,2018,8,8,30.92386,-103.47697,5.71,1.43,30.92946,-103.47238,6.569
texnet2018plud,2018,8,8,31.64536,-104.23352,4.319,1.81,31.63971,-104.24578,3.546
texnet2018pmdj,2018,8,9,31.22062,-103.3021,4.569,2.17,31.228,-103.31781,4.82
texnet2018pmnx,2018,8,9,31.66063,-104.3283,5.275,1.53,31.6571,-104.33903,4.157
texnet2018pmqj,2018,8,9,30.92488,-103.47657,5.697,1.46,30.92395,-103.47559,5.54
texnet2018pmri,2018,8,9,31.35,-103.48712,5.303,1.36,31.35045,-103.47735,5.437
texnet2018pmvv,2018,8,9,31.21388,-103.58164,5.545,1.51,31.21053,-103.58113,8.394
texnet2018pnwz,2018,8,10,31.64535,-104.23197,5.783,1.72,31.64337,-104.23935,4.231
texnet2018pohl,2018,8,10,31.64585,-104.23308,5.705,1.73,31.64429,-104.24686,4.597
texnet2018pohu,2018,8,10,30.92376,-103.4769,5.696,2.44,30.91292,-103.48201,5.232
texnet2018porn,2018,8,10,31.39738,-103.50789,3.013,1.63,31.38057,-103.50818,3.766
texnet2018pqet,2018,8,11,31.68164,-104.51263,4.035,2.54,31.68365,-104.52875,3.399
texnet2018pqev,2018,8,11,31.68137,-104.51121,3.456,1.67,31.67999,-104.53089,2.666
texnet2018pqix,2018,8,11,31.36769,-103.4949,3.976,1.68,31.35528,-103.48888,4.898
texnet2018ptek,2018,8,12,31.21547,-103.56316,3.883,1.52,31.20731,-103.57738,4.332
texnet2018pvhg,2018,8,14,31.68241,-104.50941,4.307,2.47,31.68732,-104.51589,2.666
texnet2018pvlk,2018,8,14,31.53236,-103.25932,5.649,1.59,31.54981,-103.25596,6.286
texnet2018pxjk,2018,8,15,31.66344,-104.32394,5.628,1.49,31.65344,-104.33903,4.353
texnet2018qawj,2018,8,17,31.55789,-103.74985,10.592,1.65,31.54521,-103.74382,8.625
texnet2018qbfg,2018,8,17,31.30454,-103.60449,5.711,1.55,31.32795,-103.59483,4.563
texnet2018qbfr,2018,8,17,31.55805,-103.75068,10.682,1.41,31.55384,-103.74287,13.458
texnet2018qbtg,2018,8,17,31.29224,-103.58005,7.664,1.67,31.29992,-103.59321,5.232
texnet2018qcsj,2018,8,18,31.18822,-103.49687,5.311,1.56,31.19259,-103.50025,5.669
texnet2018qcxe,2018,8,18,31.64437,-104.23381,9.352,1.79,31.64154,-104.24578,10.344
texnet2018qdbs,2018,8,18,31.32513,-103.38935,5.984,1.38,31.32914,-103.39143,5.54
texnet2018qdlx,2018,8,18,31.29441,-103.59004,6.697,1.6,31.2944,-103.58999,4.923
texnet2018qdqh,2018,8,18,31.37837,-103.46914,4.692,2.45,31.37916,-103.45828,4.589
texnet2018qdsc,2018,8,18,31.66173,-104.34426,5.754,1.85,31.65161,-104.34975,4.402
texnet2018qfuf,2018,8,19,31.53453,-103.25195,5.578,1.75,31.52016,-103.25149,5.232
texnet2018qgfb,2018,8,20,31.59894,-104.48244,3.169,2.27,31.60126,-104.48802,3.155
texnet2018qghs,2018,8,20,31.59917,-104.4841,3.311,1.87,31.60492,-104.48802,2.91
texnet2018qglf,2018,8,20,31.59908,-104.48187,3.189,1.88,31.5921,-104.48373,3.106
texnet2018qgos,2018,8,20,31.18292,-103.47251,4.505,1.45,31.17306,-103.50107,7.391
texnet2018qgro,2018,8,20,31.59924,-104.48278,3.549,1.6,31.5976,-104.48802,2.372
texnet2018qhir,2018,8,20,31.35415,-103.49201,5.759,2.39,31.34953,-103.48594,4.82
texnet2018qicb,2018,8,21,31.24201,-103.55178,6.059,1.52,31.25488,-103.54603,4.306
texnet2018qijx,2018,8,21,31.59912,-104.48038,3.185,2.37,31.60492,-104.4773,3.742
texnet2018qjtj,2018,8,22,31.21551,-103.28302,7.261,2.02,31.21321,-103.28035,7.391
texnet2018qkoy,2018,8,22,31.53047,-103.26392,5.35,2.01,31.51697,-103.26601,5.386
texnet2018qllq,2018,8,22,30.93885,-103.35141,4.674,1.03,30.93591,-103.35768,4.82
texnet2018qopb,2018,8,24,31.1915,-103.56117,8.169,1.82,31.19146,-103.56854,6.98
texnet2018qorp,2018,8,24,31.23938,-103.62022,8.467,1.3,31.24165,-103.61906,10.373
texnet2018qpyb,2018,8,25,31.27889,-103.58776,5.26,1.66,31.27257,-103.59776,8.24
texnet2018qrnu,2018,8,26,31.22641,-103.53266,5.927,2.38,31.23236,-103.5305,4.563
texnet2018qsbo,2018,8,26,31.39113,-103.16958,5.308,2.33,31.38021,-103.16716,6.569
texnet2018qsmu,2018,8,26,31.24273,-103.5496,5.301,1.59,31.24017,-103.55675,5.437
texnet2018qtbt,2018,8,27,31.46177,-103.55129,5.982,1.47,31.46721,-103.55782,5.849
texnet2018qtkn,2018,8,27,31.39394,-103.48704,3.26,1.55,31.3854,-103.5106,3.689
texnet2018qtpi,2018,8,27,31.26062,-103.56913,7.19,1.33,31.25708,-103.57799,6.954
texnet2018quaj,2018,8,27,31.24734,-103.55524,5.708,1.68,31.24316,-103.56345,6.08
texnet2018quhy,2018,8,27,31.34598,-103.45713,3.991,1.73,31.34101,-103.45242,3.201
texnet2018qula,2018,8,27,31.24975,-103.55946,5.85,1.6,31.24293,-103.55568,5.026
texnet2018qvni,2018,8,28,31.37683,-103.45737,4.977,1.23,31.38259,-103.44298,5.643
texnet2018qvzx,2018,8,28,31.57388,-103.71614,3.85,1.64,31.57282,-103.71806,3.175
texnet2018qxsb,2018,8,29,31.39109,-103.24755,5.789,1.97,31.38594,-103.24656,5.54
texnet2018qxuj,2018,8,29,31.44147,-103.56447,5.557,1.58,31.43136,-103.55889,6.466
texnet2018qyng,2018,8,30,31.6785,-104.51252,4.226,1.8,31.6745,-104.51589,2.47
texnet2018qzad,2018,8,30,31.44597,-103.57356,3.59,1.39,31.4378,-103.58359,3.998
texnet2018qzjj,2018,8,30,31.50377,-103.71786,5.572,1.83,31.49284,-103.72652,5.232
texnet2018qzps,2018,8,30,31.36827,-103.45621,4.239,1.87,31.37135,-103.45614,4.641
texnet2018rbkq,2018,8,31,31.4052,-103.50354,3.046,2.35,31.39918,-103.50737,2.867
texnet2018rbws,2018,8,31,31.44432,-103.56982,4.733,1.74,31.43665,-103.56507,5.72
texnet2018rccg,2018,9,1,31.34875,-103.48479,5.109,2.52,31.34585,-103.47521,5.129
texnet2018rdeg,2018,9,1,31.21316,-103.28689,8.669,1.55,31.20494,-103.27823,9.345
texnet2018rdxr,2018,9,2,31.40528,-103.56023,2.978,1.44,31.42539,-103.57339,2.507
texnet2018rftx,2018,9,3,31.18945,-103.565,6.031,1.47,31.19513,-103.57496,5.026
texnet2018rgfh,2018,9,3,31.03052,-103.34425,4.903,1.33,31.03959,-103.33326,3.689
texnet2018rgkk,2018,9,3,31.53766,-103.64631,3.489,1.38,31.53818,-103.64215,4.409
texnet2018rhli,2018,9,3,31.13957,-103.24237,6.688,3.06,31.1313,-103.23563,5.232
texnet2018rhlj,2018,9,3,31.14055,-103.24355,7.112,2.7,31.13504,-103.26131,6.054
texnet2018rhll,2018,9,3,31.14105,-103.24233,6.96,2.68,31.13128,-103.22707,6.054
texnet2018rhnc,2018,9,4,31.13956,-103.24186,6.547,2.23,31.13958,-103.23774,6.157
texnet2018rjko,2018,9,5,31.34228,-103.48599,3.618,2.14,31.32748,-103.49454,3.689
texnet2018rjwv,2018,9,5,31.32855,-103.4464,4.946,1.48,31.33711,-103.45752,5.592
texnet2018rjzr,2018,9,5,31.36969,-103.45806,4.584,1.6,31.34952,-103.46555,4.923
texnet2018rksb,2018,9,5,31.37897,-103.45987,4.871,1.54,31.378,-103.44835,4.82
texnet2018rlhd,2018,9,6,31.41349,-103.60908,4.236,1.38,31.41848,-103.61151,4.718
texnet2018rmef,2018,9,6,31.40513,-103.56739,5.056,1.58,31.39253,-103.56453,3.304
texnet2018rmem,2018,9,6,31.64543,-104.23539,4.343,1.75,31.62781,-104.22756,5.038
texnet2018rmuh,2018,9,6,31.40447,-103.5674,4.933,1.39,31.39184,-103.56963,4.101
texnet2018rnbx,2018,9,7,31.21396,-103.50455,6.786,1.84,31.21373,-103.49542,8.085
texnet2018rnfy,2018,9,7,31.24773,-103.6364,9.366,1.29,31.24603,-103.63904,9.988
texnet2018rnjj,2018,9,7,31.6455,-104.23324,4.339,2.12,31.64886,-104.2415,7.361
texnet2018rnwl,2018,9,7,31.24787,-103.63629,9.324,1.53,31.24957,-103.63365,8.702
texnet2018rnyt,2018,9,7,31.6459,-104.23331,5.702,1.88,31.64154,-104.23507,7.508
texnet2018ronf,2018,9,7,31.12644,-103.46581,5.212,1.45,31.13328,-103.46283,5
texnet2018rpnv,2018,9,8,31.13695,-103.24082,6.753,2.32,31.1382,-103.23721,5.18
texnet2018rpnz,2018,9,8,31.17845,-103.52382,5.134,1.42,31.17606,-103.54578,4.589
texnet2018rqef,2018,9,8,31.64448,-104.22959,5.982,2.1,31.6452,-104.23507,5.649
texnet2018rqft,2018,9,8,31.46576,-103.56395,5.381,2.28,31.45342,-103.56534,4.615
texnet2018rrfw,2018,9,9,31.38667,-103.47825,4.234,1.89,31.39617,-103.46846,4.846
texnet2018rsnx,2018,9,10,31.64528,-104.23194,5.822,1.87,31.64795,-104.24257,7.239
texnet2018rsqi,2018,9,10,31.63559,-104.24341,6.575,1.63,31.62506,-104.25007,7.019
texnet2018rssu,2018,9,10,31.21547,-103.56347,3.933,1.38,31.22363,-103.54925,3.484
texnet2018rujl,2018,9,11,31.21968,-103.47212,7.175,1.24,31.21955,-103.47813,8.522
texnet2018rukv,2018,9,11,31.44565,-103.57585,2.741,1.49,31.43665,-103.58601,3.664
texnet2018rurs,2018,9,11,31.40546,-103.5679,5.102,1.51,31.39184,-103.57178,3.998
texnet2018rvhk,2018,9,11,31.12807,-103.47224,4.816,2.26,31.12065,-103.47327,5.232
texnet2018rvkk,2018,9,11,31.40324,-103.55888,2.622,1.51,31.39643,-103.56426,3.484
texnet2018rwks,2018,9,12,31.26875,-103.5638,5.729,1.52,31.27533,-103.56506,5.515
texnet2018rxxt,2018,9,13,31.37296,-103.46365,4.448,1.9,31.36492,-103.46366,3.201
texnet2018rynw,2018,9,13,31.30378,-103.40969,5.151,1.56,31.30603,-103.4042,6.08
texnet2018rypy,2018,9,13,31.25143,-103.56039,5.99,1.66,31.26131,-103.54818,4.203
texnet2018rytc,2018,9,13,31.64535,-104.23412,4.353,1.44,31.63971,-104.23507,6.04
texnet2018rzhu,2018,9,13,31.36568,-103.45379,4.33,1.82,31.37226,-103.45668,4.126
texnet2018sajq,2018,9,14,31.35857,-103.50118,4.659,2.57,31.34955,-103.51169,4.203
texnet2018sakf,2018,9,14,31.35823,-103.50016,4.734,1.34,31.367,-103.48592,6.363
